lat,lng,price_per_sqm
33.82055306,130.87762306,93000.0
33.82224194,130.93621389,60600.0
33.84823611,130.93460111,41600.0
33.81977046,130.95428016,23800.0
33.82710111,130.88695889,32500.0
33.85307806,130.87537,51800.0
33.80545111,130.85149306,28600.0
33.84934306,130.94959194,50200.0
33.85851389,130.88282806,110000.0
33.82999389,130.93052078,104000.0
33.82848306,130.86851806,99800.0
33.81362389,130.95220306,51900.0
33.842265,130.93517611,77600.0
33.83093694,130.92180389,81100.0
33.83931591,130.91046975,120000.0
33.86377,130.78363611,68400.0
33.85848889,130.79093806,42500.0
33.85729306,130.818975,52800.0
33.88366806,130.81718694,38700.0
33.8546011,130.83467621,46700.0
33.86055389,130.79701889,47300.0
33.87003389,130.82424,20400.0
33.85315111,130.81524889,22700.0
33.86071806,130.83655194,63100.0
33.86548889,130.84125,89000.0
33.86033889,130.80149306,24500.0
33.86361194,130.81679111,43600.0
33.86599611,130.82065889,54300.0
33.80690806,130.79962806,9800.0
33.8651975,130.78713306,103000.0
33.86470694,130.80941806,135000.0
33.867565,130.79439,128000.0
33.86133194,130.82138,67800.0
33.87232389,130.81579889,69200.0
33.86363306,130.79849,81800.0
33.87142194,130.794565,75000.0
33.86093306,130.76903806,106000.0
33.84208694,130.73821389,58900.0
33.88888806,130.73727889,53500.0
33.83315806,130.76344,47000.0
33.80234637,130.71543703,28500.0
33.83589306,130.73063694,55100.0
33.85937694,130.70989389,72000.0
33.87941694,130.709225,69000.0
33.85486806,130.771055,67500.0
33.84401028,130.76381306,45500.0
33.87958306,130.73093306,58400.0
33.83366194,130.74555111,50600.0
33.86717306,130.77781694,74900.0
33.82393806,130.73867306,40900.0
33.81044806,130.75354306,39400.0
33.86809889,130.73354694,44300.0
33.83207611,130.735475,49400.0
33.77709111,130.741905,20000.0
33.84886806,130.75451889,72500.0
33.86198618,130.74856465,72500.0
33.85545389,130.70809611,39900.0
33.88477806,130.71676806,71900.0
33.85229306,130.71639611,58000.0
33.8628,130.73785889,41200.0
33.86501694,130.70854111,71500.0
33.87175194,130.72637611,60200.0
33.82484889,130.74737111,47600.0
33.86038,130.75317306,86000.0
33.859755,130.77698306,65600.0
33.88019611,130.69723111,57300.0
33.80570111,130.73736111,40900.0
33.87638806,130.73106611,45200.0
33.87078194,130.71365694,78900.0
33.782675,130.73907694,26200.0
33.849715,130.74544306,73900.0
33.82172306,130.75395111,45200.0
33.85262,130.72035306,41800.0
33.80542556,130.72670444,36600.0
33.79614639,130.74270111,18300.0
33.86258806,130.72481611,88900.0
33.86435889,130.76564694,246000.0
33.86706656,130.72501491,69100.0
33.86488111,130.71762611,117000.0
33.86729879,130.7739677,108000.0
33.864345,130.76758389,130000.0
33.86527389,130.76807111,106000.0
33.83383694,130.73656694,81000.0
33.84001389,130.75925806,81200.0
33.82540253,130.74460726,75400.0
33.78453662,130.73534461,54000.0
33.77876091,130.72562874,53700.0
33.85669111,130.74529,108000.0
33.862755,130.76077806,95200.0
33.84984611,130.75084306,108000.0
33.86462111,130.77227194,94700.0
33.86385028,130.76941611,88900.0
33.85695667,130.76123917,145000.0
33.87282694,130.74064389,29700.0
33.70275389,130.42518389,101000.0
33.64399023,130.45484273,110000.0
33.66989306,130.43145306,102000.0
33.67236,130.45675694,72500.0
33.64762148,130.35252291,49000.0
33.65153889,130.45575694,115000.0
33.68171694,130.40290111,64800.0
33.69256389,130.41480889,80000.0
33.69295889,130.44475111,92300.0
33.67582389,130.44247361,76500.0
33.66724791,130.446761,107000.0
33.65881889,130.45473889,89300.0
33.65400379,130.44926257,249000.0
33.64383111,130.42354306,121000.0
33.64190306,130.44489389,118000.0
33.63958889,130.45791611,107000.0
