lat,lng,price_per_sqm
35.69014000016102,139.74481499971262,3600000.0
35.68119999978035,139.7375199996485,2260000.0
35.688141110324125,139.73287305964413,4390000.0
35.69862388900003,139.7464669440001,1740000.0
35.696079999792346,139.7461519399602,3340000.0
35.6806480597603,139.74078166983838,2050000.0
35.688274170416776,139.74077305972912,3400000.0
35.6906588181501,139.76050517287558,14300000.0
35.68109000010361,139.76393693993805,36800000.0
35.69169693976215,139.76282694001145,1480000.0
35.69585638966083,139.7748019400576,3330000.0
35.702783059790534,139.77095888964118,2800000.0
35.70212305993141,139.76899000028845,1320000.0
35.69496806002809,139.76720693964876,6040000.0
35.701071940417876,139.75230499977613,3480000.0
35.68478305979056,139.7438530596711,4100000.0
35.694206940398146,139.74675306030565,3630000.0
35.70114889000945,139.74653806028346,4380000.0
35.67084972033848,139.7504611098925,15100000.0
35.69303000033443,139.775828060217,1200000.0
35.67482499987403,139.7387069401733,8510000.0
35.68586806036285,139.73710305955876,4700000.0
35.69496578654196,139.75938750442992,1740000.0
35.694778060259466,139.75635000015257,1730000.0
35.699961110417064,139.7525111099999,1530000.0
35.67741810955829,139.76289266606386,26900000.0
35.70181389009912,139.74970388972292,3880000.0
35.68491805972087,139.76710806008907,29100000.0
35.699290000333406,139.7739511103556,9580000.0
35.67740389037738,139.7405580597068,2750000.0
35.691215155854934,139.77245413035405,4210000.0
35.6728761096449,139.75914305970457,21500000.0
35.69976111018724,139.76197999987733,2600000.0
35.696173059839,139.7574019398478,5750000.0
35.693834999685635,139.7401661099782,2330000.0
35.68429111100006,139.73564805600006,6720000.0
35.687008059874245,139.76536388973193,27200000.0
35.691863889906756,139.76896610979827,3050000.0
35.69203000008463,139.73815193976043,6330000.0
35.69328805989619,139.76645694013587,1890000.0
35.69987305959421,139.7586661096534,1820000.0
35.697205000410634,139.78099889038663,1120000.0
35.682988059751324,139.7395219399857,3180000.0
35.697280000271974,139.77217499967662,5890000.0
35.67131693972516,139.7533619397019,13700000.0
35.704028889721656,139.77246110999238,1330000.0
35.68676888967269,139.7408761103444,3030000.0
35.692927779793365,139.76463111043756,5750000.0
35.693300000194995,139.76137389009318,3950000.0
35.69567028035931,139.76429889008193,1650000.0
35.69133305967313,139.7399738897834,1270000.0
35.69853305985299,139.7790688904172,1790000.0
35.67019778020358,139.7563269397367,14500000.0
35.689499170250656,139.76535889040065,4980000.0
35.67286000008909,139.7603161102005,4230000.0
35.69289611016751,139.77294110964465,2180000.0
35.68053916984695,139.73794694019932,3390000.0
35.68303499986553,139.73404888994446,2010000.0
35.700981109790575,139.76904500012688,2420000.0
35.696916845036526,139.75928721653202,862000.0
35.66181611042532,139.78361000000166,1110000.0
35.66798306027016,139.777653059841,1930000.0
35.6590088901483,139.7752761103044,1500000.0
35.6628255931268,139.77808511843364,1500000.0
35.66391493922322,139.78654019267594,987000.0
35.66519193965644,139.78632193980582,2260000.0
35.66675806043628,139.7861669398526,1460000.0
35.653358712334864,139.77563217888212,1220000.0
35.68254499975211,139.7894761104343,1450000.0
35.67087611004462,139.7701961098628,3380000.0
35.67055889038067,139.7633830600803,29300000.0
35.676984999658146,139.77334611033496,8000000.0
35.672421940320476,139.7673369402478,16700000.0
35.679353890369896,139.7705430602142,22900000.0
35.68997889021375,139.78467499965166,2210000.0
35.681728890176316,139.77138805961147,8680000.0
35.67912193992578,139.77361611019546,8500000.0
