station_name,lat,lng,line,prefecture
貝塚,33.632906,130.425612,福岡市箱崎線,福岡県
黒崎駅前,33.86644,130.765459,筑豊電鉄線,福岡県
西黒崎,33.866309,130.761418,筑豊電鉄線,福岡県
熊西,33.866101,130.757902,筑豊電鉄線,福岡県
萩原,33.861173,130.749186,筑豊電鉄線,福岡県
穴生,33.857352,130.744942,筑豊電鉄線,福岡県
森下,33.853885,130.741092,筑豊電鉄線,福岡県
今池,33.845258,130.739582,筑豊電鉄線,福岡県
永犬丸,33.838865,130.738071,筑豊電鉄線,福岡県
三ヶ森,33.834776,130.735982,筑豊電鉄線,福岡県
西山,33.829393,130.732274,筑豊電鉄線,福岡県
通谷,33.822994,130.726978,筑豊電鉄線,福岡県
東中間,33.820019,130.721317,筑豊電鉄線,福岡県
筑豊中間,33.816647,130.716562,筑豊電鉄線,福岡県
希望が丘高校前,33.808681,130.71151,筑豊電鉄線,福岡県
筑豊香月,33.799502,130.719099,筑豊電鉄線,福岡県
楠橋,33.789259,130.724523,筑豊電鉄線,福岡県
新木屋瀬,33.783468,130.724493,筑豊電鉄線,福岡県
木屋瀬,33.778483,130.724957,筑豊電鉄線,福岡県
遠賀野,33.768628,130.730959,筑豊電鉄線,福岡県
感田,33.758799,130.733137,筑豊電鉄線,福岡県
筑豊直方,33.753499,130.726299,筑豊電鉄線,福岡県
西鉄福岡（天神）,33.588937,130.399733,西鉄天神大牟田線,福岡県
薬院,33.581957,130.401683,西鉄天神大牟田線,福岡県
西鉄平尾,33.573631,130.406254,西鉄天神大牟田線,福岡県
高宮,33.567138,130.414743,西鉄天神大牟田線,福岡県
大橋,33.559128,130.426559,西鉄天神大牟田線,福岡県
井尻,33.551896,130.44348,西鉄天神大牟田線,福岡県
雑餉隈,33.547216,130.46262,西鉄天神大牟田線,福岡県
桜並木,33.544656,130.466505,西鉄天神大牟田線,福岡県
春日原,33.537823,130.473141,西鉄天神大牟田線,福岡県
白木原,33.528541,130.482735,西鉄天神大牟田線,福岡県
下大利,33.522431,130.489248,西鉄天神大牟田線,福岡県
都府楼前,33.511677,130.508011,西鉄天神大牟田線,福岡県
西鉄二日市,33.502192,130.517871,西鉄天神大牟田線,福岡県
紫,33.496009,130.522503,西鉄天神大牟田線,福岡県
朝倉街道,33.484174,130.532548,西鉄天神大牟田線,福岡県
桜台,33.471636,130.542465,西鉄天神大牟田線,福岡県
筑紫,33.462682,130.553111,西鉄天神大牟田線,福岡県
津古,33.446414,130.565538,西鉄天神大牟田線,福岡県
三国が丘,33.436862,130.563183,西鉄天神大牟田線,福岡県
三沢,33.423227,130.560386,西鉄天神大牟田線,福岡県
大保,33.411515,130.558035,西鉄天神大牟田線,福岡県
西鉄小郡,33.39633,130.5536,西鉄天神大牟田線,福岡県
端間,33.378907,130.550814,西鉄天神大牟田線,福岡県
味坂,33.353143,130.540616,西鉄天神大牟田線,福岡県
宮の陣,33.329456,130.530902,西鉄天神大牟田線,福岡県
櫛原,33.319592,130.524319,西鉄天神大牟田線,福岡県
西鉄久留米,33.312276,130.521053,西鉄天神大牟田線,福岡県
花畑,33.306643,130.515972,西鉄天神大牟田線,福岡県
聖マリア病院前,33.301985,130.509923,西鉄天神大牟田線,福岡県
津福,33.296505,130.497788,西鉄天神大牟田線,福岡県
安武,33.286311,130.489061,西鉄天神大牟田線,福岡県
大善寺,33.270432,130.473897,西鉄天神大牟田線,福岡県
三潴,33.255961,130.469386,西鉄天神大牟田線,福岡県
犬塚,33.247387,130.462953,西鉄天神大牟田線,福岡県
大溝,33.227009,130.449776,西鉄天神大牟田線,福岡県
八丁牟田,33.209035,130.437744,西鉄天神大牟田線,福岡県
蒲池,33.189687,130.422657,西鉄天神大牟田線,福岡県
矢加部,33.17418,130.415685,西鉄天神大牟田線,福岡県
西鉄柳川,33.1651,130.419265,西鉄天神大牟田線,福岡県
徳益,33.15541,130.426676,西鉄天神大牟田線,福岡県
塩塚,33.143725,130.431232,西鉄天神大牟田線,福岡県
西鉄中島,33.122444,130.440129,西鉄天神大牟田線,福岡県
江の浦,33.108896,130.446565,西鉄天神大牟田線,福岡県
開,33.097275,130.453087,西鉄天神大牟田線,福岡県
西鉄渡瀬,33.086848,130.458729,西鉄天神大牟田線,福岡県
倉永,33.07215,130.463749,西鉄天神大牟田線,福岡県
東甘木,33.062756,130.464491,西鉄天神大牟田線,福岡県
西鉄銀水,33.050935,130.458139,西鉄天神大牟田線,福岡県
新栄町,33.038453,130.450001,西鉄天神大牟田線,福岡県
大牟田,33.029701,130.443249,西鉄天神大牟田線,福岡県
西鉄五条,33.51111,130.526106,西鉄太宰府線,福岡県
太宰府,33.51904,130.531406,西鉄太宰府線,福岡県
名島,33.642733,130.431687,西鉄貝塚線,福岡県
西鉄千早,33.649199,130.440105,西鉄貝塚線,福岡県
香椎宮前,33.65529,130.442674,西鉄貝塚線,福岡県
西鉄香椎,33.659809,130.441429,西鉄貝塚線,福岡県
香椎花園前,33.669924,130.434396,西鉄貝塚線,福岡県
唐の原,33.680059,130.43449,西鉄貝塚線,福岡県
和白,33.688741,130.42976,西鉄貝塚線,福岡県
三苫,33.702081,130.422521,西鉄貝塚線,福岡県
西鉄新宮,33.714067,130.436856,西鉄貝塚線,福岡県
五郎丸,33.330433,130.539863,西鉄甘木線,福岡県
学校前,33.336305,130.547431,西鉄甘木線,福岡県
古賀茶屋,33.34346,130.566388,西鉄甘木線,福岡県
北野,33.345379,130.582822,西鉄甘木線,福岡県
大城,33.350915,130.607812,西鉄甘木線,福岡県
金島,33.353232,130.623016,西鉄甘木線,福岡県
大堰,33.372278,130.624022,西鉄甘木線,福岡県
本郷,33.385013,130.628893,西鉄甘木線,福岡県
上浦,33.398681,130.637115,西鉄甘木線,福岡県
馬田,33.407541,130.640656,西鉄甘木線,福岡県
甘木,33.418399,130.655074,西鉄甘木線,福岡県
九州鉄道記念館,33.944392,130.962439,門司港レトロ観光線,福岡県
出光美術館,33.947792,130.965292,門司港レトロ観光線,福岡県
ノーフォーク広場,33.955973,130.964254,門司港レトロ観光線,福岡県
関門海峡めかり,33.960627,130.967347,門司港レトロ観光線,福岡県
畑川（医院前）,33.564346,130.857715,JR日田彦山線BRT,福岡県
塚原,33.558706,130.858546,JR日田彦山線BRT,福岡県
野田,33.553565,130.860269,JR日田彦山線BRT,福岡県
歓遊舎ひこさん,33.547909,130.859839,JR日田彦山線BRT,福岡県
貴船橋,33.543477,130.861016,JR日田彦山線BRT,福岡県
豊前桝田,33.535777,130.86243,JR日田彦山線BRT,福岡県
柳原,33.52522,130.862833,JR日田彦山線BRT,福岡県
下落合,33.518567,130.860964,JR日田彦山線BRT,福岡県
屋形原,33.515898,130.861185,JR日田彦山線BRT,福岡県
旧英彦中学校前,33.509493,130.865557,JR日田彦山線BRT,福岡県
彦山,33.500728,130.869093,JR日田彦山線BRT,福岡県
深倉,33.477357,130.872491,JR日田彦山線BRT,福岡県
筑前岩屋,33.430539,130.881524,JR日田彦山線BRT,福岡県
大行司,33.396897,130.874662,JR日田彦山線BRT,福岡県
宝珠山,33.378819,130.87942,JR日田彦山線BRT,福岡県
吉竹,33.376482,130.881122,JR日田彦山線BRT,大分県
竹本,33.37341,130.885485,JR日田彦山線BRT,大分県
名本,33.370463,130.887423,JR日田彦山線BRT,大分県
大鶴,33.366868,130.885387,JR日田彦山線BRT,大分県
大明小中学校前,33.365229,130.881959,JR日田彦山線BRT,大分県
方司口,33.359409,130.879185,JR日田彦山線BRT,大分県
伏尾,33.35215,130.876872,JR日田彦山線BRT,大分県
今山,33.345223,130.876977,JR日田彦山線BRT,大分県
釘原,33.344328,130.874134,JR日田彦山線BRT,大分県
小鶴,33.34015,130.874031,JR日田彦山線BRT,大分県
上村,33.331825,130.872384,JR日田彦山線BRT,大分県
祝原,33.325229,130.868811,JR日田彦山線BRT,大分県
北友田,33.325399,130.903829,JR日田彦山線BRT,大分県
南友田,33.324715,130.912872,JR日田彦山線BRT,大分県
林工西口,33.332779,130.931068,JR日田彦山線BRT,大分県
昭和学園前,33.332773,130.940686,JR日田彦山線BRT,大分県
日田市役所前,33.321157,130.940506,JR日田彦山線BRT,大分県
